lpp_1943.1324	"1: I
2: took
3: my
4: rough
5: drafts
6: of
7: drawings
8: out
9: of
10: my
11: pocket
12: .
"
lpp_1943.1325	"1: The
2: little
3: prince
4: looked
5: them
6: over
7: ,
8: and
9: laughed
10: as
11: he
12: said
13: :
14: ""
15: Your
16: baobabs
17: -
18: -
19: they
20: look
21: a
22: little
23: like
24: cabbages
25: .
26: ""
"
lpp_1943.1326	"1: ""
2: Oh
3: !
4: ""
"
lpp_1943.1327	"1: I
2: had
3: been
4: so
5: proud
6: of
7: my
8: baobabs
9: !
"
lpp_1943.1328	"1: ""
2: Your
3: fox
4: -
5: -
6: his
7: ears
8: look
9: a
10: little
11: like
12: horns
13: ;
14: and
15: they
16: are
17: too
18: long
19: .
20: ""
"
lpp_1943.1329	"1: And
2: he
3: laughed
4: again
5: .
"
lpp_1943.1330	"1: ""
2: You
3: are
4: not
5: fair
6: ,
7: little
8: prince
9: ,
10: ""
11: I
12: said
13: .
"
lpp_1943.1332	"1: ""
2: I
3: do
4: n't
5: know
6: how
7: to
8: draw
9: anything
10: except
11: boa
12: constrictors
13: from
14: the
15: outside
16: and
17: boa
18: constrictors
19: from
20: the
21: inside
22: .
23: ""
"
lpp_1943.1333	"1: ""
2: Oh
3: ,
4: that
5: will
6: be
7: all
8: right
9: ,
10: ""
11: he
12: said
13: ,
14: ""
15: children
16: understand
17: .
18: ""
"
lpp_1943.1334	"1: So
2: then
3: I
4: made
5: a
6: pencil
7: sketch
8: of
9: a
10: muzzle
11: .
"
lpp_1943.1335	"1: And
2: as
3: I
4: gave
5: it
6: to
7: him
8: my
9: heart
10: was
11: torn
12: .
"
lpp_1943.1336	"1: ""
2: You
3: have
4: plans
5: that
6: I
7: do
8: not
9: know
10: about
11: ,
12: ""
13: I
14: said
15: .
"
lpp_1943.1338	"1: But
2: he
3: did
4: not
5: answer
6: me
7: .
"
lpp_1943.1339	"1: He
2: said
3: to
4: me
5: ,
6: instead
7: :
8: ""
9: You
10: know
11: -
12: -
13: my
14: descent
15: to
16: the
17: earth
18: ...
"
lpp_1943.1340	"1: Tomorrow
2: will
3: be
4: its
5: anniversary
6: .
7: ""
"
lpp_1943.1341	"1: Then
2: ,
3: after
4: a
5: silence
6: ,
7: he
8: went
9: on
10: :
11: ""
12: I
13: came
14: down
15: very
16: near
17: here
18: .
19: ""
"
lpp_1943.1342	"1: And
2: he
3: flushed
4: .
"
lpp_1943.1343	"1: And
2: once
3: again
4: ,
5: without
6: understanding
7: why
8: ,
9: I
10: had
11: a
12: queer
13: sense
14: of
15: sorrow
16: .
"
lpp_1943.1344	"1: One
2: question
3: ,
4: however
5: ,
6: occurred
7: to
8: me
9: :
10: ""
11: Then
12: it
13: was
14: not
15: by
16: chance
17: that
18: on
19: the
20: morning
21: when
22: I
23: first
24: met
25: you
26: -
27: -
28: a
29: week
30: ago
31: -
32: -
33: you
34: were
35: strolling
36: along
37: like
38: that
39: ,
40: all
41: alone
42: ,
43: a
44: thousand
45: miles
46: from
47: any
48: inhabited
49: region
50: ?
"
lpp_1943.1345	"1: You
2: were
3: on
4: the
5: way
6: back
7: to
8: the
9: place
10: where
11: you
12: landed
13: ?
14: ""
"
lpp_1943.1346	"1: The
2: little
3: prince
4: flushed
5: again
6: .
"
lpp_1943.1347	"1: And
2: I
3: added
4: ,
5: with
6: some
7: hesitancy
8: :
9: ""
10: Perhaps
11: it
12: was
13: because
14: of
15: the
16: anniversary
17: ?
18: ""
"
lpp_1943.1348	"1: The
2: little
3: prince
4: flushed
5: once
6: more
7: .
"
lpp_1943.1349	"1: He
2: never
3: answered
4: questions
5: -
6: -
7: but
8: when
9: one
10: flushes
11: does
12: that
13: not
14: mean
15: ""
16: Yes
17: ""
18: ?
"
lpp_1943.1350	"1: ""
2: Ah
3: ,
4: ""
"
lpp_1943.1351	"1: I
2: said
3: to
4: him
5: ,
6: ""
7: I
8: am
9: a
10: little
11: frightened
12: -
13: -
14: ""
"
lpp_1943.1352	"1: But
2: he
3: interrupted
4: me
5: .
"
lpp_1943.1353	"1: ""
2: Now
3: you
4: must
5: work
6: .
"
lpp_1943.1354	"1: You
2: must
3: return
4: to
5: your
6: engine
7: .
"
lpp_1943.1355	"1: I
2: will
3: be
4: waiting
5: for
6: you
7: here
8: .
"
lpp_1943.1356	"1: Come
2: back
3: tomorrow
4: evening
5: ...
6: ""
"
lpp_1943.1357	"1: But
2: I
3: was
4: not
5: reassured
6: .
"
lpp_1943.1358	"1: I
2: remembered
3: the
4: fox
5: .
"
lpp_1943.1359	"1: One
2: runs
3: the
4: risk
5: of
6: weeping
7: a
8: little
9: ,
10: if
11: one
12: lets
13: himself
14: be
15: tamed
16: ...
"
bolt-eng-DF-170-181103-8886574_0091.2	"1: You
2: asked
3: about
4: baggage.
"
bolt-eng-DF-170-181103-8886574_0091.3	"1: You
2: do
3: n't
4: get
5: to
6: define
7: the
8: terms
9: about
10: what
11: should
12: or
13: should
14: not
15: be
16: baggage
17: and
18: say
19: ""
20: we
21: 'll
22: talk
23: ""
24: as
25: if
26: your
27: terms
28: make
29: the
30: baggage
31: no
32: more
33: .
"
bolt-eng-DF-170-181103-8886574_0091.4	"1: Baggage
2: IS,
3: whether
4: you
5: think
6: it
7: is
8: logical
9: or
10: not.
"
bolt-eng-DF-170-181103-8886574_0091.5	"1: And
2: Gingrich
3: has
4: it.
"
bolt-eng-DF-170-181103-8886574_0091.6	"1: Yes,
2: because
3: there
4: are
5: a
6: lot
7: of
8: shallow
9: halfwits
10: in
11: this
12: country
13: who've
14: been
15: weaned
16: on
17: The
18: National
19: Inquirer
20: and
21: now
22: don't
23: seem
24: to
25: know
26: how
27: to
28: differentiate
29: between
30: politicians
31: and
32: celebrities
33: and
34: set
35: priorities
36: when
37: it
38: comes
39: to
40: elections.
"
bolt-eng-DF-170-181103-8886574_0091.7	"1: I
2: don't
3: get
4: to
5: tell
6: you
7: what
8: inane
9: bullshit
10: you
11: can
12: or
13: can't
14: value
15: over
16: little
17: things
18: like
19: issues,
20: positions,
21: and
22: plans,
23: but
24: I
25: sure
26: as
27: hell
28: DO
29: get
30: to
31: tell
32: you
33: that
34: your
35: ""baggage""
36: is
37: a
38: load
39: of
40: crap
41: if
42: that's
43: what
44: I
45: think.
"
bolt-eng-DF-170-181103-8886574_0091.8	"1: And
2: I
3: do.
"
bolt-eng-DF-170-181103-8886574_0091.9	"1: So
2: again,
3: feel
4: free
5: to
6: vote
7: for
8: the
9: person
10: who
11: seems
12: warm
13: and
14: fuzzy
15: to
16: you,
17: but
18: don't
19: even
20: consider
21: coming
22: in
23: here
24: and
25: bitching
26: about
27: the
28: problems
29: in
30: this
31: country
32: afterward.
"
bolt-eng-DF-170-181103-8886574_0091.10	"1: Your
2: response
3: is
4: going
5: to
6: be,
7: ""But
8: I'm
9: sure
10: he
11: sends
12: his
13: condolences
14: for
15: your
16: suffering,
17: and
18: that's
19: all
20: you
21: cared
22: about,
23: isn't
24: it?""
"
bolt-eng-DF-170-181103-8886574_0091.11	"1: Myself,
2: I'd
3: rather
4: have
5: a
6: coldhearted
7: bastard
8: who
9: can
10: fix
11: our
12: problems
13: than
14: a
15: nice,
16: likable
17: person
18: who
19: sympathizes
20: with
21: them.
"
minecraft-4-4-creative-five-b4-a19_1143.1	"1: <Builder>
2: Mission
3: has
4: started.
"
minecraft-4-4-creative-five-b4-a19_1143.2	"1: <Architect>
2: ok
3: get
4: a
5: green
6: block
"
minecraft-4-4-creative-five-b4-a19_1143.3	"1: <Architect>
2: place
3: it
4: anywhere
"
minecraft-4-4-creative-five-b4-a19_1143.4	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-2
9: Y:1
10: Z:-1]
"
minecraft-4-4-creative-five-b4-a19_1143.5	"1: <Architect>
2: place
3: a
4: blue
5: block
6: next
7: to
8: it
"
minecraft-4-4-creative-five-b4-a19_1143.6	"1: <Architect>
2: doesnt
3: matter
4: where
"
minecraft-4-4-creative-five-b4-a19_1143.7	"1: <Architect>
2: just
3: next
4: to
5: it
"
minecraft-4-4-creative-five-b4-a19_1143.8	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:0]
"
minecraft-4-4-creative-five-b4-a19_1143.9	"1: <Architect>
2: ok
3: horizontally
4: on
5: top
6: of
7: the
8: blue
9: block
10: place
11: a
12: purple
13: block
"
minecraft-4-4-creative-five-b4-a19_1143.10	"1: <Architect>
2: so
3: like
4: one
5: row
6: up
"
minecraft-4-4-creative-five-b4-a19_1143.11	"1: <Builder>
2: but
3: still
4: aligned
5: with
6: blue?
"
minecraft-4-4-creative-five-b4-a19_1143.12	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-1
9: Y:1
10: Z:0]
"
minecraft-4-4-creative-five-b4-a19_1143.13	"1: <Architect>
2: yea
"
minecraft-4-4-creative-five-b4-a19_1143.14	"1: <Architect>
2: place
3: another
4: purple
5: on
6: top
7: of
8: the
9: purple
10: thats
11: here
"
minecraft-4-4-creative-five-b4-a19_1143.15	"1: <Architect>
2: floating
"
minecraft-4-4-creative-five-b4-a19_1143.16	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-1
9: Y:2
10: Z:0]
"
minecraft-4-4-creative-five-b4-a19_1143.17	"1: <Architect>
2: or
3: i
4: mean
5: stacked
"
minecraft-4-4-creative-five-b4-a19_1143.18	"1: <Builder>
2: like
3: that?
"
minecraft-4-4-creative-five-b4-a19_1143.19	"1: <Architect>
2: and
3: then
4: another
5: purple
6: stacked
"
minecraft-4-4-creative-five-b4-a19_1143.20	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-1
9: Y:3
10: Z:0]
"
minecraft-4-4-creative-five-b4-a19_1143.21	"1: <Architect>
2: yeah
"
minecraft-4-4-creative-five-b4-a19_1143.22	"1: <Architect>
2: now
3: a
4: yellow
5: block
6: conncted
7: to
8: that
9: purple
10: and
11: directly
12: above
13: the
14: blue
"
minecraft-4-4-creative-five-b4-a19_1143.23	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:-2
9: Y:3
10: Z:0]
"
minecraft-4-4-creative-five-b4-a19_1143.24	"1: <Architect>
2: now
3: an
4: orange
5: connected
6: to
7: the
8: yellow
9: and
10: above
11: the
12: green
"
minecraft-4-4-creative-five-b4-a19_1143.25	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-2
9: Y:3
10: Z:-1]
"
minecraft-4-4-creative-five-b4-a19_1143.26	"1: <Architect>
2: now
3: stack
4: an
5: orange
6: on
7: that
8: orange
"
minecraft-4-4-creative-five-b4-a19_1143.27	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-2
9: Y:4
10: Z:-1]
"
minecraft-4-4-creative-five-b4-a19_1143.28	"1: <Architect>
2: do
3: it
4: again
"
minecraft-4-4-creative-five-b4-a19_1143.29	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-2
9: Y:5
10: Z:-1]
"
minecraft-4-4-creative-five-b4-a19_1143.30	"1: <Architect>
2: now
3: a
4: blue
5: on
6: top
7: of
8: the
9: yellow
10: and
11: connected
12: to
13: that
14: orange
"
minecraft-4-4-creative-five-b4-a19_1143.31	"1: <Builder>
2: on
3: top
4: of
5: the
6: yellow
7: or
8: with
9: a
10: space
11: btw?
"
minecraft-4-4-creative-five-b4-a19_1143.32	"1: <Architect>
2: with
3: a
4: space
5: btw
"
minecraft-4-4-creative-five-b4-a19_1143.33	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:5
10: Z:0]
"
minecraft-4-4-creative-five-b4-a19_1143.34	"1: <Architect>
2: ok
3: now
4: a
5: red
6: connected
7: to
8: that
9: blue
10: and
11: above
12: the
13: purple
"
minecraft-4-4-creative-five-b4-a19_1143.35	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:5
10: Z:0]
"
minecraft-4-4-creative-five-b4-a19_1143.36	"1: <Architect>
2: ok
3: thats
4: good
"
minecraft-4-5-asterisk-b12-a26_1189.1	"1: <Builder>
2: Mission
3: has
4: started.
"
minecraft-4-5-asterisk-b12-a26_1189.2	"1: <Architect>
2: This
3: round
4: will
5: all
6: take
7: place
8: on
9: the
10: ground
"
minecraft-4-5-asterisk-b12-a26_1189.3	"1: <Builder>
2: ready
"
minecraft-4-5-asterisk-b12-a26_1189.4	"1: <Architect>
2: First,
3: please
4: make
5: a
6: 3x3
7: square
8: on
9: the
10: ground
"
minecraft-4-5-asterisk-b12-a26_1189.5	"1: <Builder>
2: color?
"
minecraft-4-5-asterisk-b12-a26_1189.6	"1: <Architect>
2: green
"
minecraft-4-5-asterisk-b12-a26_1189.7	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:1
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.8	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.9	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-1
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.10	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-1
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.11	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-1
9: Y:1
10: Z:1]
"
minecraft-4-5-asterisk-b12-a26_1189.12	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.13	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:1
9: Y:1
10: Z:1]
"
minecraft-4-5-asterisk-b12-a26_1189.14	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:1
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.15	"1: [Builder
2: picks
3: up
4: a
5: green
6: block
7: at
8: X:1
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.16	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:1
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.17	"1: <Architect>
2: Please
3: fill
4: in
5: the
6: center
7: too
"
minecraft-4-5-asterisk-b12-a26_1189.18	"1: <Builder>
2: filled
3: in?
"
minecraft-4-5-asterisk-b12-a26_1189.19	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:1]
"
minecraft-4-5-asterisk-b12-a26_1189.20	"1: <Builder>
2: ok
"
minecraft-4-5-asterisk-b12-a26_1189.21	"1: <Architect>
2: Now
3: place
4: a
5: green
6: brick
7: at
8: each
9: corner
"
minecraft-4-5-asterisk-b12-a26_1189.22	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:2
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.23	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:2
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.24	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-2
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.25	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-2
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.26	"1: <Architect>
2: Also,
3: place
4: a
5: green
6: brick
7: halfway
8: in
9: between
10: each
11: of
12: those
13: corner
14: bricks
"
minecraft-4-5-asterisk-b12-a26_1189.27	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.28	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:2
9: Y:1
10: Z:1]
"
minecraft-4-5-asterisk-b12-a26_1189.29	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.30	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-2
9: Y:1
10: Z:1]
"
minecraft-4-5-asterisk-b12-a26_1189.31	"1: <Architect>
2: Finally,
3: we'll
4: add
5: two
6: blue
7: bricks
8: to
9: each
10: path
11: radiating
12: from
13: the
14: center
"
minecraft-4-5-asterisk-b12-a26_1189.32	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.33	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:-3]
"
minecraft-4-5-asterisk-b12-a26_1189.34	"1: <Architect>
2: So
3: two
4: blue
5: bricks
6: going
7: to
8: the
9: corner
"
minecraft-4-5-asterisk-b12-a26_1189.35	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.36	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:-3]
"
minecraft-4-5-asterisk-b12-a26_1189.37	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.38	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.39	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.40	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.41	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.42	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.43	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.44	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.45	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.46	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.47	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.48	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.49	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.50	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:3
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.51	"1: <Architect>
2: Diagonal
3: to
4: the
5: most
6: recently
7: placed
8: green
9: bricks
"
minecraft-4-5-asterisk-b12-a26_1189.52	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:3
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.53	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:4
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.54	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.55	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:4
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.56	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.57	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.58	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.59	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:1
9: Y:2
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.60	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:5]
"
minecraft-4-5-asterisk-b12-a26_1189.61	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.62	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.63	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.64	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:5]
"
minecraft-4-5-asterisk-b12-a26_1189.65	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.66	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.67	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.68	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-4
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.69	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.70	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-4
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.71	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-4
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.72	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-4
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.73	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.74	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.75	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.76	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.77	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.78	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:-3]
"
minecraft-4-5-asterisk-b12-a26_1189.79	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.80	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:-3]
"
minecraft-4-5-asterisk-b12-a26_1189.81	"1: <Architect>
2: Sorry
3: for
4: the
5: miscommunication
6: there.
7: Lets
8: see
9: if
10: I
11: can
12: fix
13: this.
14: remove
15: all
16: of
17: the
18: blue
19: bricks
"
minecraft-4-5-asterisk-b12-a26_1189.82	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:-3]
"
minecraft-4-5-asterisk-b12-a26_1189.83	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.84	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:-2]
"
minecraft-4-5-asterisk-b12-a26_1189.85	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:-3]
"
minecraft-4-5-asterisk-b12-a26_1189.86	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:4
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.87	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:3
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.88	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:3
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.89	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:4
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.90	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:2
9: Y:1
10: Z:5]
"
minecraft-4-5-asterisk-b12-a26_1189.91	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.92	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:4]
"
minecraft-4-5-asterisk-b12-a26_1189.93	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-2
9: Y:1
10: Z:5]
"
minecraft-4-5-asterisk-b12-a26_1189.94	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-4
9: Y:1
10: Z:3]
"
minecraft-4-5-asterisk-b12-a26_1189.95	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:2]
"
minecraft-4-5-asterisk-b12-a26_1189.96	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-3
9: Y:1
10: Z:0]
"
minecraft-4-5-asterisk-b12-a26_1189.97	"1: [Builder
2: picks
3: up
4: a
5: blue
6: block
7: at
8: X:-4
9: Y:1
10: Z:-1]
"
minecraft-4-5-asterisk-b12-a26_1189.98	"1: <Architect>
2: We
3: will
4: be
5: making
6: an
7: asterisk
8: shape.
"
